lat,lng,altura,velocidad
8.096,-78.545,16.493,328.219
7.166,-76.394,2.385,575.376
6.101,-74.043,2.084,302.917
5.208,-73.791,7.211,41.391
10.071,-75.527,3.134,471.544
8.826,-77.209,8.085,333.382
3.681,-72.171,11.233,408.716
5.344,-77.850,14.924,192.024
4.389,-77.776,0.816,726.958
2.998,-77.149,1.256,308.108
6.619,-77.802,6.950,576.780
7.008,-71.554,7.763,538.257
9.462,-72.061,9.224,128.489
6.344,-77.380,1.477,178.696
6.332,-74.346,17.840,436.114
6.098,-75.317,7.568,41.414
6.105,-74.452,7.981,485.995
11.057,-73.286,14.626,652.212
7.581,-77.067,0.213,526.228
6.436,-77.014,19.157,418.565
10.595,-78.500,19.359,289.623
3.835,-72.927,6.545,646.894
6.217,-76.633,5.908,544.164
4.309,-73.198,14.209,582.872
2.573,-75.018,6.460,189.459
8.232,-76.464,18.918,276.745
9.129,-73.176,4.393,533.474
3.613,-76.149,11.558,748.450
3.356,-75.316,0.344,715.757
7.862,-72.705,5.666,615.303
3.334,-73.912,16.737,528.183
5.987,-77.205,16.295,217.247
9.362,-76.796,17.410,517.678
8.340,-77.790,17.323,230.229
11.136,-71.735,7.125,263.701
7.407,-75.779,3.658,248.577
4.566,-73.424,10.590,384.311
11.907,-76.169,17.228,727.295
11.103,-78.946,1.611,204.579
12.339,-78.602,8.512,137.894
6.854,-76.957,10.875,411.693
10.050,-76.394,8.875,205.447
10.387,-74.608,16.219,606.627
3.998,-76.226,6.818,150.279
12.083,-78.817,16.563,237.721
8.204,-73.766,15.468,427.030
5.102,-73.852,8.551,113.416
11.937,-77.992,17.572,689.746
2.442,-74.985,11.732,408.643
6.044,-73.059,4.188,199.577
10.098,-72.198,6.050,519.078
9.803,-73.660,4.351,83.922
2.911,-76.410,13.319,303.417
6.894,-76.944,18.275,670.499
5.661,-75.467,5.146,606.496
8.941,-76.970,7.944,267.311
6.568,-72.744,14.407,595.038
12.359,-73.708,11.415,365.611
9.419,-73.052,1.706,22.699
12.140,-72.109,19.301,704.865
3.050,-75.913,7.803,529.025
2.793,-77.005,16.092,234.856
3.940,-75.200,14.825,667.811
3.278,-76.097,12.676,100.433
3.157,-77.164,7.709,505.728
5.156,-76.016,5.689,180.100
9.956,-75.882,15.398,526.397
9.272,-73.788,19.422,225.298
7.310,-74.385,15.148,360.962
5.318,-74.954,9.259,435.486
6.336,-75.563,15.717,674.357
3.646,-77.480,13.732,525.387
10.851,-75.030,10.950,443.648
5.632,-72.495,19.639,400.411
2.111,-72.118,7.820,662.411
8.474,-72.281,10.378,627.554
8.511,-78.854,11.367,719.238
5.814,-77.202,6.079,263.275
6.616,-72.249,17.417,293.323
9.389,-76.656,17.072,701.771
9.959,-73.531,13.267,466.406
8.861,-75.821,15.418,743.676
7.927,-76.545,12.033,314.173
11.741,-78.523,19.970,369.858
6.045,-77.845,7.279,100.987
10.493,-75.426,16.260,138.063
4.080,-77.296,0.504,280.971
1.970,-76.061,5.395,332.036
10.088,-74.650,7.356,544.107
8.461,-74.345,18.990,580.137
10.940,-78.168,18.620,577.070
7.848,-73.142,6.885,97.094
2.019,-74.970,9.001,423.149
5.167,-75.146,18.805,255.300
5.925,-72.739,12.569,709.978
8.441,-71.528,1.372,508.026
5.915,-73.995,9.987,38.106
9.261,-73.385,0.487,367.791
8.155,-73.401,14.989,489.444
2.020,-73.897,11.869,218.681
1.896,-74.401,15.949,299.751
8.873,-71.580,5.733,127.879
6.551,-72.615,18.882,708.066
7.790,-77.285,5.770,246.055
3.918,-74.598,8.958,402.545
6.884,-74.794,12.691,102.258
4.290,-76.647,9.835,627.443
7.535,-73.944,11.413,244.913
3.199,-71.596,4.318,721.891
9.773,-77.315,3.092,453.072
5.283,-74.274,11.955,128.564
11.132,-76.293,9.554,717.343
3.042,-77.971,1.380,105.899
5.056,-73.455,9.917,95.675
10.082,-72.871,11.001,192.772
5.030,-77.101,11.912,612.812
5.485,-71.638,13.663,647.264
2.841,-76.268,15.813,678.499
7.023,-76.754,1.080,133.603
7.867,-73.333,12.744,171.032
7.326,-72.618,12.654,228.456
2.852,-72.683,8.472,510.444
5.002,-73.563,14.219,556.813
1.999,-77.289,16.315,443.112
8.743,-78.622,7.909,448.464
7.683,-74.244,2.366,689.550
6.335,-74.051,4.286,424.106
10.652,-72.519,11.123,262.805
8.631,-72.652,7.515,81.798
11.534,-78.400,14.694,45.410
12.224,-72.095,11.547,58.706
2.432,-74.876,2.960,599.302
3.832,-75.266,7.959,595.663
9.845,-78.129,18.717,161.230
5.307,-75.863,17.058,662.871
7.473,-77.268,11.767,278.993
8.437,-73.423,14.756,748.173
4.495,-77.842,15.762,430.093
2.637,-77.724,10.603,177.900
12.061,-76.274,8.587,585.599
4.415,-76.208,16.217,420.370
8.852,-75.396,4.292,348.568
4.356,-71.893,5.053,591.845
6.895,-72.295,16.855,24.449
2.946,-75.701,17.495,427.826
4.057,-77.051,1.055,444.665
10.323,-78.858,14.171,577.625
4.788,-78.493,12.671,593.204
7.387,-71.851,19.327,619.748
8.068,-78.918,1.701,588.026
2.248,-75.586,15.606,358.890
4.427,-74.177,8.207,368.138
11.022,-72.279,3.157,202.452
12.012,-78.951,1.097,460.835
9.056,-74.147,5.160,387.723
6.792,-71.690,15.938,664.008
8.304,-74.677,13.881,244.366
7.112,-72.013,19.754,679.452
5.198,-76.873,17.829,89.406
6.140,-75.686,10.659,329.959
3.962,-75.141,14.779,107.181
1.915,-76.769,9.015,164.096
6.628,-76.317,1.103,536.338
2.352,-74.460,7.914,409.322
9.763,-76.339,19.754,211.669
9.301,-72.375,16.152,82.359
2.569,-75.411,16.535,46.807
7.014,-72.954,5.756,159.770
4.508,-76.988,7.329,204.343
11.982,-73.343,13.273,663.695
11.043,-74.812,6.568,389.313
7.731,-71.783,7.773,425.550
3.263,-74.783,12.515,586.537
10.673,-75.255,13.405,91.460
11.748,-75.929,0.292,209.707
9.459,-76.929,7.767,419.660
5.158,-74.942,11.533,190.253
11.160,-72.129,0.323,356.231
2.014,-76.270,19.024,565.594
6.975,-77.984,8.557,98.685
3.907,-72.830,12.024,130.017
9.820,-75.105,10.716,290.725
11.379,-76.829,5.850,353.235
5.678,-78.288,12.143,686.900
4.873,-75.431,1.636,101.413
10.144,-76.613,18.563,618.524
10.848,-78.473,13.956,399.825
8.681,-76.072,1.117,131.650
1.971,-72.668,19.070,685.573
9.820,-75.439,2.326,39.048
8.660,-76.416,6.940,421.143
7.212,-72.342,3.149,27.897
11.739,-78.306,15.356,191.234
3.869,-73.191,1.185,405.845
9.605,-77.552,15.997,177.162
3.918,-76.939,15.281,338.079
3.130,-75.652,3.770,392.380
4.077,-74.907,7.217,522.137
6.637,-77.345,16.124,594.465
7.472,-73.292,18.760,20.792
9.037,-74.206,7.380,424.901
11.069,-75.621,2.325,511.062
4.783,-77.154,6.146,129.664
6.842,-75.819,3.722,457.861
9.344,-73.081,15.028,74.019
4.901,-74.375,17.243,500.321
9.433,-72.165,2.559,139.864
10.322,-72.339,4.478,130.526
11.973,-73.695,9.632,489.799
7.585,-78.619,8.292,70.418
11.974,-72.666,0.598,483.559
1.912,-72.380,0.231,153.591
4.132,-72.359,11.350,301.711
8.233,-75.589,6.852,665.165
7.700,-72.700,13.699,472.040
5.974,-72.407,7.010,690.950
10.418,-77.063,0.352,397.397
4.013,-72.114,3.982,663.147
3.600,-74.944,1.952,510.735
10.045,-72.069,13.988,557.072
7.104,-77.397,12.295,32.647
2.981,-72.067,6.609,261.737
5.592,-77.105,0.532,560.017
7.873,-71.793,16.372,570.236
7.549,-77.843,12.775,477.981
8.488,-77.975,3.919,489.066
6.867,-74.968,4.210,73.785
10.173,-75.763,12.159,166.337
12.074,-73.761,1.158,419.050
12.306,-75.706,17.740,228.112
9.227,-75.826,7.923,512.941
8.881,-77.993,12.486,264.197
11.718,-75.456,16.911,626.584
10.630,-73.020,16.013,437.552
2.716,-73.454,13.670,439.361
7.769,-74.839,17.796,250.636
4.634,-78.968,4.317,60.512
2.298,-73.919,1.503,537.554
4.042,-78.159,12.507,183.592
3.024,-71.713,1.350,365.882
8.194,-74.041,14.158,64.881
9.742,-76.194,18.488,200.375
2.281,-75.430,10.807,422.793
4.991,-74.758,4.561,44.554
10.251,-76.885,0.732,230.078
9.267,-73.368,14.088,273.231
4.710,-71.574,7.615,137.089
7.602,-77.843,1.169,315.250
11.362,-76.738,3.594,214.675
6.845,-73.642,15.295,133.176
4.800,-75.211,6.220,607.213
11.321,-77.597,2.909,348.034
12.328,-78.615,9.874,578.548
5.575,-71.688,13.183,278.766
11.222,-72.159,16.570,552.764
4.271,-77.932,12.062,263.131
8.937,-75.606,6.877,639.572
4.274,-72.460,8.784,418.855
4.025,-75.401,15.069,183.047
3.320,-74.000,19.690,349.951
8.354,-73.321,2.459,567.076
2.023,-76.679,16.789,623.707
3.487,-74.058,10.664,552.860
4.951,-72.712,18.556,703.761
7.332,-77.949,4.347,293.243
6.846,-74.247,14.361,39.164
3.496,-73.668,17.840,607.954
6.124,-72.145,9.532,677.526
10.626,-77.090,6.941,111.540
7.968,-75.264,7.541,275.058
1.826,-76.905,16.322,25.778
3.458,-71.768,15.654,529.974
5.588,-72.723,14.661,631.510
7.667,-74.762,17.939,515.536
4.803,-78.342,19.381,609.294
5.516,-75.855,8.050,536.868
9.487,-77.628,10.607,85.446
12.066,-75.673,7.665,654.066
12.256,-74.200,11.450,242.189
7.433,-72.284,2.729,250.881
3.239,-77.858,6.007,492.231
6.589,-77.491,17.987,501.879
2.963,-71.820,4.990,348.816
10.998,-76.170,11.032,665.048
11.526,-77.672,14.245,611.151
10.013,-74.668,5.608,271.824
11.823,-74.728,3.239,704.858
3.032,-72.295,5.207,477.357
8.293,-75.576,9.540,314.358
11.814,-75.992,6.433,470.370
4.076,-73.976,0.847,256.467
8.650,-78.364,12.717,122.573
6.607,-75.410,6.806,158.976
3.655,-72.336,14.236,187.854
11.980,-72.804,10.600,317.662
8.440,-74.582,3.076,494.216
8.500,-78.589,12.771,229.192
11.744,-76.844,10.846,590.842
3.613,-74.362,5.950,371.997
7.406,-74.806,9.487,182.220
3.383,-73.528,17.275,304.136
11.807,-74.344,16.223,604.852
5.424,-77.558,13.880,287.667
11.525,-78.718,19.654,235.314
6.934,-74.854,3.261,606.422
6.146,-75.166,6.541,137.752
6.512,-73.365,0.510,374.852
6.492,-73.968,2.432,679.479
10.513,-74.886,13.795,154.988
10.115,-77.752,6.043,463.361
11.198,-72.935,15.034,368.097
6.735,-73.804,5.792,698.439
3.770,-73.317,10.987,133.799
11.959,-76.799,16.299,472.488
8.662,-78.184,0.448,281.682
10.357,-75.276,5.411,513.488
6.551,-76.463,14.892,228.863
6.466,-74.345,1.187,166.645
4.512,-77.048,1.896,267.046
4.756,-75.794,1.880,122.371
3.358,-74.036,4.317,121.670
9.030,-72.096,1.549,680.310
7.892,-78.946,12.786,75.115
11.387,-75.152,19.120,635.813
7.014,-73.330,1.155,257.428
7.004,-75.685,1.436,210.399
6.159,-76.169,10.195,505.975
3.887,-73.792,13.379,170.463
4.799,-72.178,14.392,517.390
9.001,-78.723,12.778,41.948
12.294,-73.318,3.537,648.286
6.835,-75.622,0.442,72.702
8.586,-76.059,11.666,410.787
12.131,-77.434,16.316,717.845
7.340,-74.469,8.283,226.352
3.179,-72.283,16.208,655.596
11.493,-72.439,1.110,176.264
2.507,-71.559,4.275,706.223
6.623,-71.967,11.275,245.529
8.428,-76.842,18.515,427.255
3.233,-72.113,4.583,174.524
5.591,-77.955,6.121,125.043
3.465,-78.905,10.090,377.492
11.641,-76.492,16.955,546.230
8.494,-77.701,12.440,424.760
8.621,-75.875,4.353,83.087
2.765,-75.577,15.229,46.451
12.146,-73.838,7.459,529.832
4.759,-78.899,14.022,340.585
9.767,-71.755,14.507,711.066
4.382,-76.239,6.439,58.874
4.110,-77.779,12.777,355.617
11.382,-72.570,16.743,523.004
8.583,-73.968,6.218,723.811
5.761,-77.313,19.955,210.122
10.512,-76.541,1.704,343.250
3.073,-73.583,7.558,576.660
4.341,-76.305,16.477,613.576
5.020,-74.073,5.585,391.503
6.677,-75.171,13.453,636.406
7.911,-75.668,12.632,389.542
7.580,-75.965,9.135,500.790
9.823,-78.640,12.787,484.585
3.304,-72.250,13.548,150.785
1.857,-77.339,13.947,429.415
2.618,-74.965,1.453,220.884
2.440,-77.208,10.009,251.548
3.132,-77.274,12.093,360.924
8.822,-75.723,18.183,710.399
7.303,-78.283,12.949,425.230
8.812,-72.241,7.217,45.288
8.009,-72.898,2.427,250.670
4.140,-72.574,17.164,587.134
3.063,-73.882,1.893,422.412
9.203,-76.838,10.898,278.914
4.974,-73.935,12.636,303.420
2.179,-73.648,19.905,440.016
12.098,-72.260,11.793,693.272
9.790,-77.256,16.210,65.379
2.791,-77.154,15.404,298.806
6.296,-72.615,10.658,339.568
7.850,-74.200,14.764,488.232
6.723,-78.210,18.530,79.615
7.392,-73.395,5.220,501.563
5.981,-73.888,0.906,325.151
11.181,-76.424,12.188,478.962
1.945,-76.042,15.373,263.801
8.261,-77.409,16.579,415.144
11.110,-77.019,4.000,739.301
5.837,-75.608,4.215,342.490
8.293,-71.831,15.970,669.820
2.236,-78.481,12.376,207.508
3.833,-72.138,3.740,331.102
7.966,-73.115,7.036,432.674
7.776,-72.293,11.652,237.430
3.233,-73.212,5.906,621.629
2.703,-78.317,3.101,293.874
2.149,-72.581,2.750,245.884
3.548,-75.518,16.794,448.598
2.765,-71.685,13.877,410.010
12.234,-75.637,11.629,156.009
9.508,-72.624,12.006,311.054
8.418,-73.602,15.693,241.014
8.201,-76.389,9.178,101.599
4.593,-77.059,17.447,494.271
7.848,-72.790,0.438,67.684
6.860,-78.195,5.305,53.777
3.251,-74.943,17.662,625.676
4.147,-74.795,6.989,88.524
9.315,-75.311,0.425,683.539
2.813,-72.666,5.357,56.224
4.556,-75.296,5.048,437.610
3.352,-71.569,17.756,177.953
11.426,-75.007,19.717,142.979
6.428,-75.425,5.446,457.947
3.819,-76.438,4.655,244.479
5.814,-78.062,10.666,88.824
4.392,-74.990,17.266,573.277
5.585,-73.323,19.137,458.992
2.794,-74.270,18.171,413.737
4.270,-76.303,10.479,652.795
11.492,-76.442,13.072,239.792
7.406,-73.772,7.725,463.679
7.352,-76.713,12.334,319.954
7.629,-78.638,7.955,652.963
2.690,-75.254,12.528,85.606
10.601,-71.706,9.632,560.433
3.290,-71.638,8.266,103.613
9.784,-74.052,14.289,658.951
6.584,-73.906,8.256,570.942
6.582,-76.413,13.948,236.451
6.792,-74.556,2.178,95.676
7.027,-76.650,13.069,208.418
4.577,-77.936,5.697,427.212
4.564,-73.261,13.865,442.023
3.199,-72.508,11.335,603.287
4.332,-75.660,9.366,429.673
2.322,-74.741,16.638,89.912
3.994,-77.248,15.248,132.896
9.387,-78.881,3.179,200.578
10.090,-76.478,16.627,200.612
10.013,-77.685,1.389,644.167
10.782,-77.548,16.847,85.482
10.563,-76.572,11.885,327.763
8.906,-73.949,0.846,503.579
4.218,-72.748,8.834,196.361
5.035,-77.308,19.505,688.712
9.869,-71.781,15.825,91.615
2.425,-76.949,15.045,259.488
2.970,-77.385,2.393,244.804
9.228,-72.967,9.412,321.621
3.210,-78.140,17.487,698.125
5.037,-74.182,15.306,602.758
6.014,-76.856,2.541,735.700
7.067,-72.128,4.055,149.503
6.037,-72.736,4.603,172.260
11.272,-74.233,0.098,490.770
12.287,-74.807,16.047,270.627
7.714,-73.070,9.844,559.253
3.294,-78.640,13.947,418.135
8.100,-76.419,6.768,84.579
7.573,-73.431,19.257,731.861
3.935,-78.740,5.816,76.064
10.389,-72.197,2.013,487.364
9.796,-74.488,7.868,154.850
2.533,-75.447,14.409,167.381
11.140,-75.539,3.740,689.775
6.410,-78.175,18.422,648.216
2.431,-78.897,11.807,266.150
11.214,-74.477,2.665,210.136
2.366,-77.073,15.417,122.837
11.536,-74.253,17.433,166.865
3.823,-73.733,1.032,419.489
3.566,-75.225,9.534,262.573
2.716,-73.558,7.570,239.263
11.217,-77.310,2.148,461.917
1.748,-75.602,8.688,70.850
2.114,-76.380,8.024,209.127
4.255,-78.629,5.540,481.198
2.850,-73.546,10.555,147.099
8.683,-77.311,2.698,456.888
8.058,-73.226,11.682,314.585
7.392,-74.671,5.889,53.366
7.698,-75.844,5.938,105.394
12.357,-71.861,11.665,493.888
6.435,-71.545,3.506,330.780
7.104,-75.362,15.693,684.182
2.103,-72.300,0.442,305.206
3.552,-77.504,10.764,685.746
2.236,-72.608,1.620,622.018
9.935,-72.971,16.007,167.294
4.518,-78.338,2.241,88.261
5.798,-75.625,13.196,210.768
4.711,-75.424,16.365,630.248
10.041,-74.909,8.631,292.409
4.607,-72.965,13.686,363.197
9.267,-76.041,10.652,654.154
9.878,-73.017,18.246,295.999
10.480,-75.142,16.841,453.470
2.831,-74.973,13.653,61.117
5.006,-73.452,18.136,231.691
2.534,-72.411,15.211,126.315
7.662,-73.025,16.484,108.829
3.492,-73.158,12.592,243.900
11.653,-74.164,12.761,287.940
12.079,-73.201,0.779,623.836
7.793,-73.507,2.211,609.973
9.530,-72.635,3.299,616.855
3.693,-77.392,7.471,329.538
7.424,-71.582,10.632,293.829
8.476,-78.908,8.540,367.781
11.329,-76.879,13.131,134.664
12.357,-74.070,3.579,326.170
9.054,-74.581,6.052,701.177
1.979,-73.129,5.801,364.066
10.892,-72.586,18.529,598.198
7.765,-71.582,9.464,300.132
8.233,-77.529,2.234,676.075
3.302,-76.168,7.217,486.149
8.520,-78.405,8.900,342.409
7.346,-76.533,2.764,190.492
11.135,-77.791,17.080,409.690
2.130,-74.801,7.244,628.500
7.764,-71.650,11.171,245.020
5.246,-76.039,15.373,444.908
6.269,-75.029,4.758,115.370
5.985,-74.038,10.569,376.424
5.508,-74.553,7.518,255.187
7.182,-73.052,10.456,687.783
5.656,-72.861,7.646,494.574
1.757,-78.113,17.806,462.135
12.203,-75.544,4.685,615.632
7.387,-74.827,5.935,158.249
5.299,-78.123,7.596,423.616
7.916,-72.397,19.412,142.336
6.632,-77.298,1.901,315.147
5.406,-74.218,4.478,173.721
5.723,-78.892,17.718,532.253
3.701,-74.887,6.219,737.201
7.020,-74.395,12.483,344.390
4.722,-77.391,17.038,132.196
10.879,-74.464,15.364,611.688
3.704,-76.108,3.530,476.997
11.738,-76.426,13.583,443.959
9.762,-73.828,15.868,384.056
2.636,-78.030,10.050,581.493
2.973,-75.589,16.543,518.765
2.496,-72.888,6.772,145.139
9.333,-74.627,19.591,206.262
2.598,-77.015,3.640,650.882
3.112,-76.561,14.783,57.498
8.988,-73.836,5.340,116.951
10.776,-74.932,0.921,249.034
9.294,-72.412,1.673,547.610
12.051,-75.476,19.615,40.038
8.217,-72.764,9.689,201.591
4.607,-74.643,6.749,737.633
2.302,-71.624,7.855,99.343
9.714,-73.381,14.629,681.191
3.670,-73.511,15.029,568.622
6.804,-72.838,9.627,691.379
4.722,-74.059,8.041,438.649
2.399,-74.809,2.396,590.267
10.730,-77.710,19.540,691.931
3.072,-77.261,15.389,523.105
11.438,-74.105,6.666,267.179
11.417,-76.057,4.391,584.333
6.954,-78.282,19.476,523.891
8.670,-75.512,7.879,375.592
11.891,-77.640,11.258,680.583
9.971,-72.723,2.815,550.064
6.166,-76.626,11.358,464.467
7.475,-76.019,17.252,684.941
4.311,-78.514,2.408,135.991
11.526,-72.163,9.213,349.077
7.494,-76.225,5.798,675.574
4.856,-78.185,4.576,470.259
3.523,-74.633,16.518,129.009
10.666,-77.255,6.449,23.932
7.353,-72.066,8.201,550.010
2.157,-78.237,8.889,529.262
8.635,-71.701,9.462,429.354
9.837,-78.425,8.115,166.158
8.866,-73.814,4.509,43.350
7.743,-78.424,5.313,414.334
9.017,-73.129,10.553,83.155
11.224,-74.198,17.223,579.004
2.719,-72.094,4.598,710.585
5.156,-72.598,13.485,637.509
1.772,-76.569,15.987,360.446
6.421,-77.223,3.591,644.768
11.442,-75.404,18.599,630.827
4.072,-77.607,13.846,667.166
4.687,-74.883,10.179,600.960
2.358,-72.020,9.822,525.579
6.132,-71.573,18.975,197.597
7.815,-77.805,19.226,258.990
2.245,-76.922,14.656,275.622
2.851,-72.203,9.404,204.792
4.452,-71.998,19.536,524.396
6.976,-77.090,4.701,113.543
3.454,-76.666,9.204,48.503
2.104,-78.953,8.044,131.109
8.689,-76.981,9.339,469.283
3.010,-78.984,13.487,158.888
8.206,-76.628,14.051,725.322
11.543,-73.484,4.334,516.061
7.765,-74.715,17.028,586.289
5.614,-77.595,6.282,731.684
10.170,-77.980,7.562,614.673
2.267,-72.907,7.717,729.890
3.784,-74.059,3.708,86.531
2.679,-78.135,4.710,563.533
2.563,-71.831,8.430,451.976
3.921,-78.025,3.126,643.332
4.736,-71.630,0.725,572.258
3.285,-77.997,11.047,210.516
3.816,-75.774,6.911,137.289
6.356,-75.322,1.838,343.405
3.231,-73.427,10.124,647.914
7.751,-75.658,2.022,540.832
2.462,-76.911,11.927,455.401
6.703,-77.458,4.902,748.017
1.864,-76.676,18.895,486.513
11.005,-76.534,10.008,691.992
4.420,-72.108,18.888,689.566
7.394,-73.536,8.146,395.024
12.292,-72.337,19.417,144.770
7.367,-77.063,17.898,92.814
4.406,-78.710,4.856,477.063
8.939,-72.898,7.690,523.068
8.144,-72.920,11.900,449.811
10.903,-76.267,15.443,511.822
11.245,-71.678,0.595,63.738
11.475,-77.092,19.782,705.946
2.727,-73.190,5.613,79.525
2.912,-76.305,7.427,195.682
6.083,-74.189,12.869,301.625
8.621,-72.000,13.397,480.902
12.140,-78.986,17.647,286.496
10.440,-72.453,1.579,604.818
10.832,-73.362,12.484,515.287
2.394,-74.919,15.046,467.792
7.055,-74.262,12.537,563.960
9.949,-76.004,7.400,84.622
11.416,-73.904,6.384,561.362
7.753,-76.083,10.840,271.355
2.758,-78.561,11.271,94.619
7.977,-76.501,19.613,202.634
8.330,-77.545,4.409,612.334
6.644,-74.841,16.997,45.885
9.814,-75.659,19.617,467.610
3.396,-78.436,16.118,459.987
11.890,-74.167,7.860,748.562
5.675,-72.137,14.775,227.833
10.708,-77.503,1.048,514.958
3.798,-77.534,4.348,588.178
2.536,-76.308,7.298,458.128
7.552,-75.823,5.415,324.386
5.065,-74.339,15.178,403.855
10.244,-72.791,3.780,90.875
2.968,-76.821,1.644,139.833
12.209,-73.727,12.832,453.070
3.642,-78.645,13.096,641.269
5.112,-76.249,6.243,310.613
8.238,-71.949,8.710,492.222
2.209,-71.985,8.230,422.860
11.026,-75.544,3.928,89.026
9.517,-72.332,0.751,168.666
6.836,-73.312,6.919,690.167
10.545,-72.093,11.184,123.070
10.881,-76.651,17.953,347.083
8.061,-75.346,2.986,644.847
11.295,-74.099,3.030,548.721
8.419,-78.931,2.277,404.012
8.153,-77.266,15.415,557.104
8.874,-71.630,18.597,246.892
10.983,-72.035,6.662,627.779
11.400,-71.827,6.279,472.978
9.559,-77.892,9.397,354.116
8.226,-73.676,1.243,695.744
7.090,-75.751,7.470,433.428
10.165,-76.426,12.299,644.957
12.117,-72.311,6.394,116.940
4.974,-76.866,18.905,629.440
9.810,-72.888,0.167,131.706
12.239,-74.860,2.452,95.130
12.084,-77.440,16.777,478.064
2.368,-76.559,5.553,646.255
7.079,-73.412,7.808,703.687
4.661,-74.242,8.935,626.680
3.072,-73.835,2.022,429.091
9.929,-76.074,9.024,128.438
4.422,-73.167,14.861,319.825
1.811,-73.999,3.431,662.515
3.188,-77.557,3.750,234.316
3.112,-77.527,6.505,648.629
8.161,-78.544,10.928,317.935
11.041,-78.005,17.739,709.160
8.051,-74.771,0.464,656.182
9.538,-73.259,3.175,222.385
1.860,-73.235,7.729,618.969
7.901,-73.502,8.131,277.007
12.231,-74.483,17.610,349.869
12.194,-74.953,19.996,78.804
10.600,-76.123,15.958,342.403
11.732,-71.547,2.421,232.575
7.554,-73.931,6.351,627.935
8.928,-78.165,16.311,407.409
3.275,-76.864,12.266,99.934
8.174,-73.538,17.427,206.375
3.608,-77.847,14.494,654.535
12.179,-76.732,0.123,61.835
9.628,-74.522,9.890,441.728
